name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Hyundai Grand i10 1.2 Kappa Sportz AT,2017.0,575000.0,30000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,81.86
Honda City i VTEC V,2016.0,650000.0,80000.0,Petrol,Individual,Manual,First Owner,5,1497.0,117.3
Toyota Fortuner 2016-2021 2.8 4WD AT,2018.0,3000000.0,68000.0,Diesel,Dealer,Automatic,First Owner,7,2755.0,174.5
Maruti Alto K10 VXI,2015.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.05
Volkswagen Polo 1.5 TDI Comfortline,2016.0,450000.0,9700.0,Diesel,Dealer,Manual,First Owner,5,1498.0,88.0
Renault Scala Diesel RxL,2013.0,325000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,84.8
Toyota Innova Crysta 2016-2020 Touring Sport 2.4 MT BSIV,2018.0,2000000.0,80000.0,Diesel,Individual,Manual,First Owner,7,2393.0,147.8
Maruti Ciaz 1.4 Delta,2018.0,800000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1373.0,91.1
Maruti Swift Dzire VXI,2013.0,385000.0,120000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Mahindra TUV 300 T10 Dual Tone,2018.0,905000.0000000001,20000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Volkswagen Polo Petrol Trendline 1.2L,2010.0,200000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Volkswagen Polo Petrol Highline 1.2L,2011.0,380000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Honda City S,2012.0,385000.0,62928.0,Petrol,Dealer,Manual,First Owner,5,1497.0,116.4
Ford Ecosport 2015-2021 1.5 Diesel Ambiente BSIV,2016.0,600000.0,45000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Mahindra Bolero 2011-2019 Plus-AC Plus PS BSIII,2007.0,160000.0,120000.0,Diesel,Individual,Manual,Third Owner,9,2523.0,63.0
Toyota Innova 2.5 G4 Diesel 7-seater,2011.0,595000.0,108800.0,Diesel,Dealer,Manual,First Owner,7,2494.0,102.0
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2017.0,1625000.0,60000.0,Diesel,Individual,Manual,First Owner,7,2393.0,147.8
Toyota Fortuner 2.8 4WD AT BSIV,2018.0,3200000.0,60000.0,Diesel,Individual,Automatic,First Owner,7,2755.0,174.5
BMW 5 Series 520d Luxury Line,2016.0,3200000.0,40000.0,Diesel,Individual,Automatic,First Owner,5,1995.0,190.0
Audi Q3 35 TDI Quattro Technology,2019.0,3100000.0,13000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,181.0
Honda Amaze S i-Vtech,2016.0,509999.99999999994,54000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Honda Jazz S,2010.0,280000.0,42000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,90.0
Maruti Wagon R VXI,2014.0,310000.0,42290.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Toyota Innova Crysta 2016-2020 2.7 VX MT BSIV,2017.0,1500000.0,50000.0,Petrol,Dealer,Manual,First Owner,7,2694.0,163.7
Honda Brio 1.2 VX MT,2017.0,550000.0,25000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Renault Pulse RxL Optional,2012.0,220000.00000000003,100000.0,Diesel,Individual,Manual,First Owner,5,1461.0,63.12
Honda Mobilio RS i DTEC,2015.0,550000.0,120000.0,Diesel,Individual,Manual,Second Owner,7,1498.0,98.6
Maruti Zen Estilo LXI BS IV,2009.0,150000.0,60000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Maruti Swift ZXI,2013.0,428000.0,63000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1061.0,64.0
Hyundai i20 Sportz 1.2,2014.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Toyota Etios VD,2013.0,475000.0,67500.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.04
Skoda Rapid 1.5 TDI AT Style Plus Black Package,2016.0,550000.0,90000.0,Diesel,Individual,Automatic,First Owner,5,1498.0,103.52
Honda City ZXi AT,2005.0,110000.0,100000.0,Petrol,Individual,Automatic,Second Owner,5,1493.0,100.0
Mahindra Bolero SLX,2008.0,305000.0,219000.0,Diesel,Individual,Manual,Second Owner,7,2523.0,63.0
BMW 5 Series 520d Sedan,2012.0,1365000.0,68000.0,Diesel,Dealer,Automatic,First Owner,5,,
Hyundai Grand i10 CRDi Sportz,2013.0,380000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1120.0,70.0
Maruti Alto K10 2010-2014 VXI,2012.0,235000.0,42489.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Toyota Innova 2.5 G (Diesel) 8 Seater,2014.0,1050000.0,136000.0,Diesel,Individual,Manual,Third Owner,8,2494.0,100.6
Maruti Ertiga ZXI Petrol,2019.0,935000.0,22000.0,Petrol,Dealer,Manual,First Owner,7,1462.0,103.0
Chevrolet Cruze LTZ AT,2011.0,440000.0,90000.0,Diesel,Individual,Automatic,Second Owner,4,1991.0,147.9
Hyundai Santa Fe 4x4 AT,2015.0,1100000.0,73000.0,Diesel,Dealer,Automatic,First Owner,7,2199.0,194.3
Maruti Wagon R CNG LXI,2013.0,265000.0,57000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.33
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018.0,860000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1497.0,108.5
Skoda Rapid 1.6 TDI Ambition,2013.0,280000.0,60000.0,Diesel,Dealer,Manual,First Owner,5,1598.0,103.5
Maruti Ritz VXI ABS,2012.0,275000.0,73000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
Mahindra XUV500 W10 1.99 mHawk,2016.0,1165000.0,50000.0,Diesel,Individual,Manual,First Owner,7,1997.0,140.0
Toyota Innova 2.5 V Diesel 7-seater,2007.0,500000.0,200000.0,Diesel,Individual,Manual,First Owner,7,2494.0,102.0
Hyundai Xcent 1.1 CRDi Base,2016.0,378000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1120.0,71.0
BMW 3 Series 320i,2012.0,800000.0,41500.0,Petrol,Individual,Automatic,First Owner,5,1995.0,154.0
Hyundai Creta 1.4 E Plus,2018.0,1050000.0,8400.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.7
Mahindra XUV500 W8 AWD,2015.0,925000.0,80000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
BMW 3 Series GT Sport,2017.0,3100000.0,36000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,188.0
Maruti Baleno Delta 1.2,2018.0,550000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.1
Tata Zest Revotron 1.2 XT,2015.0,494000.00000000006,35000.0,Petrol,Dealer,Manual,First Owner,5,1193.0,88.7
Maruti Swift Dzire VDI,2014.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Honda City i-VTEC V,2018.0,925000.0,16000.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.6
Maruti Swift Dzire VXI,2016.0,574000.0,35000.0,Petrol,Individual,Manual,Second Owner,5,1197.0,83.14
Maruti Wagon R LXI BSIII,2010.0,290000.0,45000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Hyundai EON Magna Plus,2013.0,215000.0,47000.0,Petrol,Individual,Manual,Second Owner,5,814.0,55.2
Honda Jazz 1.2 S AT i VTEC,2015.0,575000.0,50000.0,Petrol,Dealer,Automatic,First Owner,5,1199.0,88.7
Toyota Yaris V CVT BSIV,2018.0,1050000.0,25000.0,Petrol,Individual,Automatic,First Owner,5,1496.0,105.5
Maruti Swift Dzire VDI,2017.0,700000.0,65000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Volkswagen Vento Diesel Comfortline,2011.0,400000.0,100000.0,Diesel,Individual,Manual,Second Owner,5,1598.0,103.6
Honda City 1.5 V AT,2010.0,375000.0,105000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,118.0
Chevrolet Beat LT,2011.0,265000.0,63300.0,Petrol,Dealer,Manual,First Owner,5,1199.0,79.4
Maruti Vitara Brezza ZDi,2017.0,819999.9999999999,62000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Hyundai i20 Magna,2013.0,400000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.85
Honda BRV i-DTEC S MT,2019.0,969999.9999999999,26473.0,Diesel,Dealer,Manual,First Owner,7,1498.0,98.6
Ford Aspire 1.5 TDCi Titanium,2017.0,500000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1498.0,99.0
Maruti Swift VXI Optional,2017.0,500000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Honda City 1.3 DX,1999.0,80000.0,110000.0,Petrol,Individual,Manual,First Owner,5,1298.0,
Renault Triber RXZ,2020.0,770000.0,4500.0,Petrol,Individual,Manual,First Owner,7,999.0,71.0
Ford Figo Diesel LXI,2012.0,280000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Honda Mobilio V i DTEC,2014.0,450000.0,59000.0,Diesel,Dealer,Manual,First Owner,7,1498.0,98.6
Tata Aria Prestige 4x2,2013.0,450000.0,80000.0,Diesel,Individual,Manual,Second Owner,7,2197.0,138.1
Maruti Ertiga BSIV VXI,2016.0,660000.0,34000.0,Petrol,Individual,Manual,Second Owner,7,1373.0,91.1
Maruti Baleno Alpha 1.2,2017.0,770000.0,26000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.1
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017.0,610000.0,64000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Audi A3 40 TFSI Premium Plus,2015.0,1698999.9999999998,24589.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,177.5
Audi Q3 35 TDI Quattro Premium Plus,2015.0,2200000.0,54000.0,Diesel,Individual,Automatic,First Owner,5,1968.0,181.0
Honda City V AT,2017.0,875000.0,18000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,116.3
Chevrolet Sail LT ABS,2014.0,260000.0,38000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Maruti Swift Dzire LDI,2013.0,525000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Renault Captur 1.5 Diesel Platine,2017.0,800000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Mahindra KUV 100 G80 K4 Plus,2018.0,450000.0,20000.0,Petrol,Individual,Manual,First Owner,6,1198.0,82.0
Ford Ecosport 2015-2021 1.0 Ecoboost Titanium Plus BSIV,2014.0,650000.0,44406.0,Petrol,Dealer,Manual,First Owner,5,999.0,123.24
Hyundai i10 Sportz Option,2011.0,320000.0,82000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Honda Amaze S i-Dtech,2014.0,367000.0,45120.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai i10 Sportz Option,2011.0,375000.0,82000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Hyundai i20 1.2 Magna Executive,2017.0,685000.0,11577.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Nissan Sunny XE D,2018.0,530000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1461.0,84.8
Chevrolet Beat LS,2013.0,280000.0,10000.0,Petrol,Individual,Manual,First Owner,5,1199.0,79.4
Maruti Swift VXI,2015.0,450000.0,78000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,85.8
Mahindra XUV500 2011-2015 W8 FWD,2015.0,875000.0,37000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Hyundai i20 Petrol Asta,2018.0,795000.0,21000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.86
Maruti Swift VDI Optional,2015.0,405000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai i20 Asta Option 1.2,2015.0,585000.0,42000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,470000.0,150000.0,Diesel,Individual,Manual,First Owner,5,1498.0,89.84
Maruti Omni Limited Edition,2013.0,150000.0,66000.0,Petrol,Individual,Manual,First Owner,8,796.0,37.0
Maruti Swift Dzire VXI 1.2 BS IV,2018.0,575000.0,56000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Mahindra XUV500 AT W10 FWD,2015.0,1100000.0,77000.0,Diesel,Individual,Automatic,Second Owner,7,2179.0,140.0
Hyundai Verna Transform VTVT,2011.0,459000.0,41600.0,Petrol,Dealer,Manual,First Owner,5,1599.0,103.2
Renault Duster 85PS Diesel RxL,2015.0,509999.99999999994,67000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,83.8
Maruti Alto 800 LXI,2016.0,300000.0,9223.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Maruti Swift Dzire VDI,2012.0,370000.0,68000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Mahindra Thar CRDe,2017.0,850000.0,15000.0,Diesel,Individual,Manual,First Owner,6,2498.0,105.0
BMW 3 Series 320d Sport Line,2012.0,1345000.0,61000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,184.0
Mahindra Scorpio 1.99 S10,2014.0,894999.9999999999,51400.0,Diesel,Dealer,Manual,First Owner,7,1997.0,120.0
Honda WR-V i-DTEC VX,2018.0,814000.0,16088.0,Diesel,Individual,Manual,First Owner,5,1498.0,98.6
Maruti Celerio VXI CNG BSIV,2019.0,400000.0,60000.0,CNG,Individual,Manual,First Owner,5,998.0,58.33
Maruti Wagon R LXI BS IV,2017.0,352000.0,68850.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Hyundai i10 Era,2012.0,200000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Hyundai Grand i10 Asta Option,2017.0,520000.0,41000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Hyundai i20 2015-2017 Asta 1.4 CRDi,2017.0,731000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Mahindra Xylo D4,2014.0,320000.0,120000.0,Diesel,Individual,Manual,First Owner,7,2489.0,93.7
Toyota Corolla H4,2007.0,150000.0,131000.0,Petrol,Dealer,Automatic,First Owner,5,1794.0,125.0
Hyundai i20 Active 1.4 SX Dual Tone,2016.0,725000.0,34000.0,Diesel,Dealer,Manual,First Owner,5,1396.0,88.73
Honda City 1.5 EXI S,2002.0,50000.0,110000.0,Petrol,Individual,Manual,First Owner,5,1493.0,100.0
Nissan Sunny XL,2011.0,229999.99999999997,68524.0,Petrol,Dealer,Manual,First Owner,5,1498.0,97.7
Hyundai Verna 1.6 CRDi SX,2015.0,575000.0,23000.0,Diesel,Individual,Manual,First Owner,5,1582.0,126.2
Audi S5 Sportback,2015.0,3475000.0,22000.0,Petrol,Dealer,Automatic,First Owner,4,2995.0,328.5
Hyundai EON Magna Optional,2015.0,275000.0,42000.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Hyundai i20 1.2 Asta,2011.0,210000.0,148000.0,Petrol,Individual,Manual,First Owner,5,1197.0,80.0
Renault KWID Climber 1.0 MT BSIV,2019.0,399000.0,6378.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Audi A6 2.8 FSI,2011.0,1340000.0,55000.0,Petrol,Dealer,Automatic,First Owner,5,2773.0,201.0
Mahindra Scorpio 1.99 S4,2015.0,1000000.0,35000.0,Diesel,Individual,Manual,First Owner,7,1997.0,120.0
Hyundai i10 Sportz 1.2 AT,2012.0,315000.0,49000.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,78.9
Mercedes-Benz C-Class 220 CDI AT,2014.0,1350000.0,70000.0,Diesel,Individual,Automatic,First Owner,5,2143.0,170.0
Maruti Swift Dzire ZXI 1.2,2019.0,730000.0,5000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Tata Tiago 1.2 Revotron XT,2019.0,490000.00000000006,35000.0,Petrol,Individual,Manual,First Owner,5,1199.0,84.0
Hyundai EON D Lite Plus,2018.0,250000.0,80000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Hyundai Verna Transform SX VTVT,2010.0,250000.0,110000.0,Petrol,Individual,Manual,First Owner,5,1599.0,103.2
Hyundai i20 Asta Option 1.4 CRDi,2015.0,650000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.73
Maruti Swift Dzire ZDI,2015.0,530000.0,40000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Maruti Alto LXi,2009.0,175000.0,26097.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Honda City i-DTEC VX,2017.0,975000.0,82000.0,Diesel,Individual,Manual,First Owner,5,1498.0,97.9
Maruti Baleno Alpha,2018.0,840000.0,22072.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,2019.0,1811000.0,46000.0,Diesel,Dealer,Automatic,First Owner,7,2755.0,171.5
Maruti Celerio VXI AT,2014.0,375000.0,39800.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.04
Maruti Swift VDI,2014.0,475000.0,60000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Mini Cooper 3 DOOR S,2012.0,1325000.0,67000.0,Petrol,Dealer,Automatic,First Owner,4,1998.0,189.08
Ford Fiesta 1.4 Duratorq EXI,2007.0,160000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Ford Fiesta 1.4 Duratorq ZXI,2012.0,250000.0,95278.0,Diesel,Dealer,Manual,First Owner,5,1399.0,68.0
Hyundai i10 Asta,2008.0,275000.0,98000.0,Petrol,Individual,Manual,Third Owner,5,1197.0,78.9
Maruti Swift Dzire ZXi,2009.0,275000.0,59000.0,Petrol,Individual,Manual,First Owner,5,1298.0,85.8
Ford Aspire 1.5 TDCi Titanium,2015.0,490000.00000000006,41000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,99.0
Jeep Compass 2.0 Longitude,2017.0,1625000.0,43726.0,Diesel,Dealer,Manual,First Owner,5,1956.0,173.0
Honda Brio 1.2 VX MT,2016.0,411000.0,60000.0,Petrol,Individual,Manual,Second Owner,5,1198.0,86.8
Honda City i VTEC CVT VX,2015.0,690000.0,64700.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Volkswagen Polo Petrol Comfortline 1.2L,2011.0,300000.0,17000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Maruti Ertiga SHVS VDI,2016.0,800000.0,80000.0,Diesel,Individual,Manual,First Owner,7,1248.0,88.5
Maruti Zen Estilo LXI BS IV,2012.0,195000.0,35000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.1
Volkswagen Polo 1.2 MPI Comfortline,2014.0,335000.0,56000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,74.0
Toyota Fortuner 4x4 MT,2012.0,1290000.0,75000.0,Diesel,Dealer,Manual,First Owner,7,2982.0,168.5
Maruti Swift Vdi BSIII,2009.0,225000.0,35000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,75.0
Hyundai i10 Magna,2010.0,150000.0,123278.0,Petrol,Individual,Manual,Second Owner,5,1197.0,78.9
Hyundai Grand i10 CRDi Sportz,2014.0,390000.0,56494.0,Diesel,Dealer,Manual,First Owner,5,1120.0,70.0
Toyota Etios G,2012.0,335000.0,44000.0,Petrol,Dealer,Manual,First Owner,5,1496.0,88.73
Tata Nano Lx BSIII,2011.0,85000.0,56000.0,Petrol,Dealer,Manual,First Owner,4,624.0,35.0
Hyundai Verna 1.6 SX VTVT,2014.0,580000.0,32000.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Hyundai EON 1.0 Era Plus,2017.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,5,998.0,68.05
Maruti Alto LX BSII,2011.0,120000.0,22500.0,Petrol,Dealer,Manual,First Owner,5,796.0,46.3
Hyundai Creta 1.6 CRDi SX Plus,2015.0,875000.0,48000.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.2
Volkswagen Vento 1.5 TDI Highline AT,2015.0,710000.0,80900.0,Diesel,Dealer,Automatic,First Owner,5,1498.0,108.6
Maruti Swift Dzire VDi,2012.0,415000.0,108000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.9
Toyota Etios Liva G,2011.0,285000.0,13384.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Maruti 800 AC BSIII,2013.0,170000.0,36000.0,Petrol,Individual,Manual,First Owner,4,796.0,37.0
Volkswagen Polo 1.2 MPI Comfortline,2016.0,395000.0,40000.0,Petrol,Individual,Manual,Second Owner,5,1199.0,74.0
Honda Jazz 1.5 V i DTEC,2015.0,611000.0,82503.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai Santro Era Executive,2020.0,380000.0,3000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.07
Maruti Swift Dzire VDI,2017.0,620000.0,107000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Skoda Rapid 1.6 TDI Ambition,2013.0,409999.99999999994,70000.0,Diesel,Individual,Manual,First Owner,5,1598.0,103.5
Toyota Qualis GS G1,2003.0,200000.0,149032.0,Diesel,Individual,Manual,First Owner,,,
BMW 3 Series 320d,2013.0,835000.0,59000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,170.0
Chevrolet Beat Diesel LT,2015.0,240000.0,55000.0,Diesel,Individual,Manual,First Owner,5,936.0,56.3
Volvo S60 D4 SUMMUM,2015.0,1900000.0,80000.0,Diesel,Individual,Automatic,First Owner,5,1984.0,181.0
Mercedes-Benz E-Class 280 CDI,2007.0,750000.0,77000.0,Diesel,Dealer,Automatic,First Owner,5,2987.0,198.5
Toyota Innova 2.5 V Diesel 8-seater,2013.0,894999.9999999999,121000.0,Diesel,Dealer,Manual,First Owner,8,2494.0,102.0
Ford Ecosport 2015-2021 1.5 Petrol Titanium,2018.0,875000.0,16000.0,Petrol,Dealer,Manual,First Owner,5,1496.0,120.69
Honda City i VTEC CVT VX,2016.0,890000.0,53000.0,Petrol,Dealer,Automatic,First Owner,5,1497.0,117.3
Datsun GO T Option BSIV,2015.0,276000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.0
Mahindra Scorpio S10 7 Seater,2015.0,910000.0,120000.0,Diesel,Individual,Manual,First Owner,7,2179.0,120.0
Maruti Swift Dzire LDI,2013.0,356000.0,70000.0,Diesel,Individual,Manual,Second Owner,5,1248.0,74.0
Hyundai i10 Era,2012.0,190000.0,70000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Hyundai Verna 1.4 CRDi,2016.0,775000.0,83000.0,Diesel,Individual,Manual,First Owner,5,1396.0,88.7
Ford Endeavour Hurricane Limited Edition,2012.0,645000.0,85000.0,Diesel,Dealer,Automatic,First Owner,7,2953.0,156.0
Mahindra XUV500 W6 2WD,2015.0,825000.0,170000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Nissan Terrano XE 85 PS,2014.0,472000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1461.0,83.8
Maruti Baleno Delta 1.2,2016.0,610000.0,45000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,83.1
Skoda Octavia 1.8 TSI AT Style Plus,2017.0,1500000.0,40000.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,177.0
Maruti Wagon R LXI BS IV,2010.0,275000.0,82000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Hyundai Grand i10 Sportz Petrol BSIV,2020.0,636000.0,1000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Fiat Grande Punto EVO 1.3 Dynamic,2015.0,300000.0,95000.0,Diesel,Individual,Manual,Third Owner,5,1248.0,75.0
Maruti Ertiga VXI,2014.0,599000.0,51000.0,Petrol,Dealer,Manual,First Owner,7,1373.0,93.7
Volkswagen Polo 2015-2019 1.5 TDI Highline,2017.0,700000.0,66900.0,Diesel,Individual,Manual,First Owner,5,1498.0,88.0
Hyundai EON Sportz,2011.0,180000.0,35000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Maruti Celerio LDi,2016.0,285000.0,70000.0,Diesel,Individual,Manual,First Owner,5,793.0,47.0
Mahindra Scorpio S10 AT 2WD,2016.0,1150000.0,79200.0,Diesel,Dealer,Automatic,First Owner,7,2179.0,120.0
Maruti Omni 8 Seater BSIV,2017.0,280000.0,32000.0,Petrol,Dealer,Manual,First Owner,5,796.0,35.0
Maruti Swift Dzire VXI 1.2 BS IV,2019.0,610000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Hyundai Santro Xing XL eRLX Euro II,2006.0,105000.0,60000.0,Petrol,Individual,Manual,Third Owner,5,1086.0,
Maruti Vitara Brezza ZDi Plus,2016.0,825000.0,75510.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Volkswagen Polo GT TSI,2015.0,750000.0,54232.0,Petrol,Dealer,Automatic,First Owner,5,1197.0,103.6
Tata Indica Vista TDI LX,2012.0,120000.0,120000.0,Diesel,Individual,Manual,First Owner,5,1405.0,70.0
Maruti Baleno Delta,2016.0,600000.0,60150.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Maruti Swift Dzire VDI,2017.0,650000.0,20000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.02
Ford Ecosport 2015-2021 1.5 Petrol Trend BSIV,2017.0,600000.0,28000.0,Petrol,Individual,Manual,First Owner,5,1497.0,121.36
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,900000.0,7791.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Skoda Superb Style 1.8 TSI AT,2017.0,1950000.0,30000.0,Petrol,Dealer,Automatic,First Owner,5,1798.0,177.46
Tata Hexa XT,2017.0,1300000.0,78000.0,Diesel,Individual,Manual,First Owner,7,2179.0,153.86
Hyundai EON D Lite Plus,2014.0,195000.0,68000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Honda CR-V 2.0 AT,2013.0,890000.0,82000.0,Petrol,Dealer,Automatic,First Owner,5,1997.0,141.1
Maruti Alto 800 LXI,2018.0,350000.0,44000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Tata New Safari DICOR 2.2 EX 4x2,2015.0,520000.0,120000.0,Diesel,Individual,Manual,First Owner,7,2179.0,138.1
Nissan Terrano XL Plus 85 PS,2013.0,509999.0,170000.0,Diesel,Individual,Manual,First Owner,5,1461.0,83.8
Fiat Linea Emotion Pack (Diesel),2011.0,135000.0,70000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,93.0
Maruti Baleno Delta 1.3,2017.0,650000.0,71000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Hyundai i20 Asta 1.2,2015.0,490000.00000000006,90000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.83
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018.0,455999.99999999994,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Tata Zest Quadrajet 1.3 75PS XM,2018.0,500000.0,36000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
